created_at,user,location,coordinates,text,retweet_count,favorite_count,id,nama_kota,avg_word,word_count
2021-08-14 11:28:06,githasiwi,"Jakarta, Indonesia",,"['di', 'scoty', 'dan', 'selamat', 'hari', 'pramuka', 'juga', 'anak', 'anak', 'indonesia', 'semoga', 'vaksin', 'jadi', 'ikhtiar', 'sehat', 'kondisi', 'juga', 'cepat', 'baiklagi', 'iya']",0,1,ID3172,JAKARTA TIMUR,5.2,20
2021-08-14 11:28:05,KemenkesRI,"Jakarta, Indonesia",,"['rilisehat', 'sertifikat', 'vaksin', 'dan', 'amp', 'data', 'bermasalah', 'ini', 'solusi', 'di', 'kemenkesri', 'htps', 'atau', 'atau', 't', 'coatau', 'tpovgfublima', 'w', 'htps', 'atau', 'atau', 't', 'coatau', 'mlyfunhtujuh', 'lj']",150,208,ID3172,JAKARTA TIMUR,5.24,25
2021-08-14 11:28:02,MethaMulyas,"Bekasi, Jawa Barat",,"['capek', 'sekali', 'masih', 'harus', 'debat', 'sama', 'orang', 'yang', 'percaya', 'kalau', 'swab', 'itu', 'hanya', 'biar', 'mencari', 'yang', 'positif', 'dan', 'bilang', 'itu', 'proyek', 'pemer', 'htps', 'atau', 'atau', 't', 'coatau', 'otujuh', 'bsatu', 'mxjsatu', 'atujuh']",0,0,ID3172,JAKARTA TIMUR,4.870967741935484,31
2021-08-14 11:28:01,Jkplrx,"Tangerang, Indonesia",,"['di', 'plindungi', 'anak', 'saya', 'sudah', 'vaksin', 'yang', 'pertama', 'tapi', 'kok', 'tidak', 'bisa', 'akses', 'sertifikat', 'vaksin', 'iya']",0,0,ID3172,JAKARTA TIMUR,5.0625,16
2021-08-14 11:27:58,nguduuds,"Serpong, Indonesia",,"['di', 'adamprabata', 'biar', 'dapat', 'vaksin', 'kedua', 'pfizer', 'bagaimana', 'iya', 'tertawa']",0,0,ID3172,JAKARTA TIMUR,5.8,10
2021-08-14 11:27:50,bulbulbitt,Jakarta,,"['kenapa', 'pas', 'vaksin', 'deg', 'degan', 'terus', 'takut', 'iya', 'padahal', 'sakit', 'tidak', 'sesakit', 'pas', 'hari', 'aku', 'ke', 'streples', 'waktu', 'itu', 'bego', 'sekali', 'tidak', 'sih', 'htps', 'atau', 'atau', 't', 'coatau', 'dvpxostqor']",0,0,ID3172,JAKARTA TIMUR,4.655172413793103,29
2021-08-14 11:27:32,Beritasatu,Jakarta,,"['update', 'covid', 'sembilan', 'belas', 'empat', 'belas', 'agustus', 'nol', 'nol', 'satu', 'positif', 'plus', 'delapan', '59delapan', 'tiga', 'delapan', 'tiga', 'tiga', 'lima', 'ratus', 'empat', 'puluh', 'satu', 'sembuh', 'plus', 'tiga', 'satu', 'delapan', 'delapan', 'nol', 'tiga', 'tiga', 'satu', '59delapan', 'meningal', 'plus', 'satu', '7nol', 'satu', 'satu', 'htps', 'atau', 'atau', 't', 'coatau', 'zcbempat', 'osdpvc']",0,0,ID3172,JAKARTA TIMUR,5.042553191489362,47
2021-08-14 11:27:25,Beritasatu,Jakarta,,"['data', 'kematian', 'covid', 'sembilan', 'belas', 'sampai', 'empat', 'belas', 'agustus', 'dua', 'puluh', 'dua', 'puluh', '1', 'htps', 'atau', 'atau', 't', 'coatau', 'wtujuh', 'cuwempat', 'wfpt', 'htps', 'atau', 'atau', 't', 'coatau', 'rwrpeakpt']",0,0,ID3172,JAKARTA TIMUR,4.821428571428571,28
2021-08-14 11:26:42,heryprakoso,keliling jakarta,,"['di', 'zonevenomwar', 'kalau', 'sinovac', 'memang', 'begitu', 'ini', 'aku', 'az', 'ke', 'benar', 'sudah', 'efek', 'gemukin', 'ini', 'wkwkwkwkwkw']",1,0,ID3172,JAKARTA TIMUR,5.1875,16
2021-08-14 11:26:41,RodriChen,"Greater Jakarta, Indonesia",,"['ini', 'penting', 'karena', 'pejabat', 'tidak', 'boleh', 'bawa perasaan', 'ktk', 'dikritik', 'sombong', 'ktk', 'dipuji', 'tidak', 'bisa', 'juga', 'mengaku', 'korban', 'karena', 'yang', 'diberi', 'htps', 'atau', 'atau', 't', 'coatau', 'txdtwnkmng']",3,21,ID3172,JAKARTA TIMUR,5.538461538461538,26
2021-08-14 11:26:40,RodriChen,"Greater Jakarta, Indonesia",,"['salah', 'kaprah', 'atau', 'mungkin', 'sekadar', 'salah', 'kata', 'pemerintah', 'itu', 'tidak', 'bisa', 'jadi', 'korban', 'covid', 'sembilan', 'belas', 'karena', 'pemerintah', 'itu', 'sebuah', 'le', 'htps', 'atau', 'atau', 't', 'coatau', 'jdkusdascz']",30,116,ID3172,JAKARTA TIMUR,5.333333333333333,27
2021-08-14 11:26:37,kyrakinara,"Jakarta Pusat, DKI Jakarta",,"['corona', 'ayo', 'dong', 'cepat', 'kelar']",0,0,ID3172,JAKARTA TIMUR,4.6,5
2021-08-14 11:26:33,KoranBUMN,"DKI Jakarta, Indonesia",,"['menlu', 'retno', 'l', 'p', 'marsudi', 'paparkan', 'solidaritas', 'pemerintah', 'as', 'sumbang', 'rpsatu', 'enam', 'puluh', 'delapan', 'triliun', 'dan', 'delapan', 'juta', 'vaksin', 'moderna', 'untuk', 'htps', 'atau', 'atau', 't', 'coatau', 'svciatxtiga', 'puluh', 'lima', 'f']",0,0,ID3172,JAKARTA TIMUR,5.266666666666667,30
2021-08-14 11:26:25,ahbodolahh,Rumah Bapa,,"['di', 'cloudyspearb', 'di', 'twitzy', 'di', 'alitleofmint', 'di', 'xixixilutuna', 'di', 'meatroly', 'mjb', 'aku', 'vaksin', 'astra', 'yang', 'pertama', 'memang', 'efect', 'biki', 'htps', 'atau', 'atau', 't', 'coatau', 'amenam', 'zfdelapan', 'phex']",0,0,ID3172,JAKARTA TIMUR,5.222222222222222,27
2021-08-14 11:26:25,Jkplrx,"Tangerang, Indonesia",,"['anak', 'saya', 'sudah', 'vaksin', 'yang', 'pertama', 'tapi', 'kok', 'sertifikat', 'vaksin', 'tidak', 'ada', 'iya']",0,0,ID3172,JAKARTA TIMUR,4.923076923076923,13
2021-08-14 11:26:25,githasiwi,"Jakarta, Indonesia",,"['di', 'mbak', 'diahworo', 'alhamdulilah', 'semoga', 'situasi dan kondisi', 'makin', 'baik', 'dengan', 'imun', 'vaksin', 'ini', 'iya']",0,0,ID3172,JAKARTA TIMUR,6.3076923076923075,13
2021-08-14 11:26:14,wilonaprelia,"Jakarta,Indonesia",,"['di', 'doremifa', 'tertawa', 'ipeh', 'sudah', 'di', 'lampung', 'kok', 'pindah', 'peh', 'sudah', 'jadi', 'orang', 'lampung', 'dong', 'sekarang', 'tapi', 'aku', 'bingung', 'di', 'jakarta', 'vaksin', 'di', 'mana']",0,0,ID3172,JAKARTA TIMUR,4.791666666666667,24
2021-08-14 11:26:07,yeppeunbanji,"Jakarta, Indonesia",,"['selagi', 'masih', 'corona', 'ayo', 'kuliah', 'lanjutin', 'ayo']",0,1,ID3172,JAKARTA TIMUR,5.285714285714286,7
2021-08-14 11:24:43,FarisMubin,"DKI Jakarta, Indonesia",,"['nah', 'itu', 'pas', 'saya', 'baca', 'twit', 'bu', 'dok', 'yang', 'di', 'suntik', 'vaksin', 'kayak', 'dulu', 'tidak', 'mau', 'maka', 'jadi', 'menanyakan', 'wah', 'juni', 'juli', 'htps', 'atau', 'atau', 't', 'coatau', 'ualsatu', 'uasgr']",0,5,ID3172,JAKARTA TIMUR,4.172413793103448,29
2021-08-14 11:24:23,radar24newscom,"Tangerang, Indonesia",,"['kabupaten', 'serang', 'mensos', 'segera', 'luncurkan', 'bantuan', 'anak', 'yatim', 'piatu', 'korban', 'covid', 'sembilan', 'belas', 'htps', 'atau', 'atau', 't', 'coatau', 'delapan', 'puluh', 'pywuyjoy']",1,0,ID3172,JAKARTA TIMUR,5.714285714285714,21
2021-08-14 11:24:17,githasiwi,"Jakarta, Indonesia",,"['di', 'dodon', 'jery', 'senang', 'iya', 'semua', 'kebagian', 'di', 'vaksin', 'deh']",0,0,ID3172,JAKARTA TIMUR,4.4,10
2021-08-14 11:24:14,kuncen_klinik,Bekasi,,"['di', 'bertanyarl', 'astaga', 'kupikir', 'usia', 'emak', 'sudah', 'di', 'atas', 'tujuh', 'puluh', 'ada', 'sakit', 'berat', 'diabet', 'jantung', 'ganguan', 'pernapasan', 'i', 'htps', 'atau', 'atau', 't', 'coatau', 'qmtujuh', 'uonqfoe']",0,0,ID3172,JAKARTA TIMUR,5.038461538461538,26
2021-08-14 11:24:10,MNCkoranSINDO,"Jakarta, Indonesia",,"['anies', 'sebut', 'kasus', 'corona', 'di', 'jakarta', 'melandai', 'htps', 'atau', 'atau', 't', 'coatau', 'qnenam', 'tgsatu', 'tpwsembilan']",0,1,ID3172,JAKARTA TIMUR,5.333333333333333,15
2021-08-14 11:24:08,republikaonline,"Jakarta, Indonesia",,"['anak', 'arnold', 'schwarzeneger', 'membagikan', 'ulang', 'pesan', 'ayah', 'soal', 'vaksin', 'di', 'instagram', 'htps', 'atau', 'atau', 't', 'coatau', 'sluisembilan', 'iwpdelapan']",1,4,ID3172,JAKARTA TIMUR,6.055555555555555,18
2021-08-14 11:23:44,githasiwi,"Jakarta, Indonesia",,"['di', 'trianadewi', 'tadi', 'iya', 'jangan', 'abaikan', 'kesempatan', 'vaksin', 'ini', 'iya', 'apalagi', 'kita', 'sebagai', 'orang tua', 'deh']",0,0,ID3172,JAKARTA TIMUR,5.6,15
2021-08-14 11:23:38,mithamitho,Jakarta,,"['di', 'ntmrsn', 'ou', 'gitu', 'mbak', 'sipsip', 'kasih', 'informasi', 'terbaru', 'mbak', 'yang', 'menarik', 'soal', 'vaksin', 'he', 'tapi', 'apakah', 'masyarakat', 'luas', 'juga', 'akan', 'dapat', 'shot', 'ke', 'tiga']",0,0,ID3172,JAKARTA TIMUR,4.76,25
2021-08-14 11:23:35,rnaldardi,"DKI Jakarta, Indonesia",,"['di', 'istrikamu', 'di', 'mr', 'adityason', 'di', 'farizalhanafi', 'meningal', 'karena', 'belum', 'vaksin', 'sudah', 'terjadi', 'semenjak', 'neneklu', 'masih', 'main', 'ho', 'htps', 'atau', 'atau', 't', 'coatau', 'zlima', 'puluh', 'satu', 'cvtsembilan', 'ow']",0,1,ID3172,JAKARTA TIMUR,5.285714285714286,28
2021-08-14 11:23:07,komuklolaaah,"DKI Jakarta, Indonesia",,"['di', 'caca', 'rol', 'di', 'gakdapet', 'di', 'martshac', 'di', 'bertanyarl', 'iya', 'sih', 'kesel', 'tapi', 'bahasa', 'gaboleh', 'begitu', 'harus', 'kalau', 'memang', 'mamah', 'htps', 'atau', 'atau', 't', 'coatau', 'bdpsuonzenam']",0,0,ID3172,JAKARTA TIMUR,4.884615384615385,26
2021-08-14 11:22:47,githasiwi,"Jakarta, Indonesia",,"['di', 'trianadewi', 'tadi', 'akh', 'bagus', 'pic', 'kak', 'senang', 'iya', 'anak', 'anak', 'dapat', 'vaksin', 'juga', 'semoga', 'jadi', 'imun', 'yang', 'kuat', 'iya']",0,0,ID3172,JAKARTA TIMUR,4.35,20
2021-08-14 11:22:44,SonoraFM92,"Jakarta Barat, DKI Jakarta",,"['anies', 'menyebut', 'kasus', 'aktif', 'covid', 'sembilan', 'belas', 'di', 'dki', 'jakarta', 'sudah', 'di', 'bawah', 'angka', 'sepuluh', 'nol', 'htps', 'atau', 'atau', 't', 'coatau', 'upgkcmwfmw', 'beritasonora', 'lewat', 'di', 'kompascom']",0,2,ID3172,JAKARTA TIMUR,5.269230769230769,26
2021-08-14 11:22:42,0joDum3h,"Jakarta Pusat, DKI Jakarta",,"['kenapa', 'tidak', 'vaksin', 'ke', 'rumah', 'rumah', 'di', 'datengin', 'harus', 'negara', 'hitung', 'berapa', 'puskesmas', 'ada', 'berapa', 'bidan', 'hitung', 'yang', 'benar', 'htps', 'atau', 'atau', 't', 'coatau', 'gfrposndelapan', 'henam']",0,0,ID3172,JAKARTA TIMUR,5.3076923076923075,26
2021-08-14 11:22:21,rustamaji,"Jakarta, Indonesia",,"['indonesia', 'sudah', 'masuk', 'sepuluh', 'besar', 'jumlah', 'kematian', 'covid', 'sembilan', 'belas', 'di', 'dunia', 'dengan', 'rate', 'kematian', 'seperti', 'sekarang', 'kita', 'akan', 'dan', 'htps', 'atau', 'atau', 't', 'coatau', 'vedxjknol', 'rsempat']",0,1,ID3172,JAKARTA TIMUR,5.518518518518518,27
2021-08-14 11:22:03,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,"['update', 'covid', 'sembilan', 'belas', 'empat', 'belas', 'agustus', 'ada', 'delapan', 'lima', '9delapan', 'kasus', 'positif', 'sembuh', 'bertambah', 'tiga', 'puluh', 'satu', 'delapan', 'delapan', '0', 'pasien', 'htps', 'atau', 'atau', 't', 'coatau', 'tujuh', 'qdelapan', 'jxtiga', 'xbaj', 'htps', 'atau', 'atau', 't', 'coatau', 'ixqtlima', 'fde']",0,0,ID3172,JAKARTA TIMUR,5.157894736842105,38
2021-08-14 11:21:56,kiimtaera,Jakarta,,"['apa', 'hanya', 'aku', 'saja', 'yang', 'belum', 'vaksin']",0,0,ID3172,JAKARTA TIMUR,4.285714285714286,7
2021-08-14 11:21:45,dapahhh,Jakarta,,"['di', 'huneydrops', 'hati', 'hati', 'habis', 'vaksin', 'jadi', 'zombie']",0,0,ID3172,JAKARTA TIMUR,5.125,8
2021-08-14 11:20:42,Herlin_673YP,Jakarta,,"['di', 'brilianempat', 'ever', 'saya', 'sudah', 'vaksin', 'ke', 'iya', 'mas', 'bulan', 'lalu']",0,1,ID3172,JAKARTA TIMUR,4.545454545454546,11
2021-08-14 11:20:38,minryungriego,"DKI Jakarta, Indonesia",,"['di', 'setiabudipolsek', 'di', 'rw', 'hai', 'admin', 'besok', 'masih', 'ada', 'vaksin', 'tidak', 'iya', 'aku', 'kelurahan', 'jagakarsa']",0,0,ID3172,JAKARTA TIMUR,5.133333333333334,15
2021-08-14 11:20:36,wilonaprelia,"Jakarta,Indonesia",,"['di', 'doremifa', 'vaksin', 'dimana', 'peh', 'aku', 'belum', 'vaksin', 'sama', 'sekali', 'alhamdulilah', 'covid', 'sudah', 'negatif']",0,0,ID3172,JAKARTA TIMUR,5.571428571428571,14
2021-08-14 11:20:30,RicKY_KCh,"Jakarta Pusat, DKI Jakarta",,"['hilang', 'angka', 'kematian', 'covid', 'tuai', 'polemik', 'demokrat', 'jadikan', 'momen', 'ini', 'untuk', 'evaluasi', 'proses', 'tracing', 'htps', 'atau', 'atau', 't', 'coatau', 'etlima', 'zhenam', 'belas', 'genol']",9,26,ID3172,JAKARTA TIMUR,5.434782608695652,23
2021-08-14 11:20:19,itskindatiwi,jkt,,"['padahal', 'sebelum', 'vaksin', 'juga', 'dicek', 'kesehatan', 'kalau', 'memang', 'tidak', 'lolos', 'iya', 'tidak', 'di', 'vaksin']",0,0,ID3172,JAKARTA TIMUR,5.357142857142857,14
2021-08-14 11:20:05,HuandraLimanau,Jakarta,,"['vaksin', 'dosis', 'kedua', 'cari', 'cari', 'tempat', 'terus', 'dari', 'kemarin', 'sudah', 'kehabisan', 'melulu', 'capai', 'hati', 'dan', 'buat', 'emosi']",0,0,ID3172,JAKARTA TIMUR,5.117647058823529,17
2021-08-14 11:20:05,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,"['ratusan', 'pelajar', 'ikuti', 'vaksin', 'dosis', 'kedua', 'di', 'landasan udara', 'adisutjipto', 'htps', 'atau', 'atau', 't', 'coatau', 'drbzksatu', 'jben', 'htps', 'atau', 'atau', 't', 'coatau', 'satu', 'lwpohuok']",0,0,ID3172,JAKARTA TIMUR,5.434782608695652,23
2021-08-14 11:20:00,inewsdotid,"Jakarta, Indonesia",,"['update', 'sabtu', 'empat', 'belas', 'agustus', 'positif', 'covid', 'sembilan', 'belas', 'tambah', 'delapan', '59delapan', 'orang', 'htps', 'atau', 'atau', 't', 'coatau', 'yafudelapan', 'ixyln']",0,0,ID3172,JAKARTA TIMUR,5.75,20
2021-08-14 11:20:00,komuklolaaah,"DKI Jakarta, Indonesia",,"['di', 'conetai', 'di', 'martshac', 'di', 'bertanyarl', 'mamah', 'papah', 'aku', 'vaksin', 'astra', 'sih', 'alhamdulilah', 'tidak apa apa', 'hanya', 'berasa', 'laper', 'kaya', 'tidak', 'htps', 'atau', 'atau', 't', 'coatau', 'okrlqlima', 'ecsembilan']",0,0,ID3172,JAKARTA TIMUR,5.615384615384615,26
2021-08-14 11:19:39,puspom_tni_ad,"DKI Jakarta, Indonesia",,"['kasad', 'dan', 'ketum', 'persit', 'kck', 'bersama', 'wali', 'kota', 'solo', 'mengunjungi', 'lokasi', 'isolasi', 'pasien', 'covid', 'sembilan', 'belas', 'video', 'seleng', 'htps', 'atau', 'atau', 't', 'coatau', 'fmjcqejempat', 'hu']",0,0,ID3172,JAKARTA TIMUR,5.32,25
2021-08-14 11:19:05,onyeeett,"Tangerang,Indonesia",,"['di', 'bertanyarl', 'hai', 'nder', 'disana', 'pasti', 'ada', 'pihak', 'screning', 'kok', 'kriteria', 'untuk', 'astra', 'zeneca', 'juga', 'sudah', 'ada', 'surat', 'resmi', 'ngomong-ngomong', 'htps', 'atau', 'atau', 't', 'coatau', 'umdabvzpdelapan', 'dan']",0,0,ID3172,JAKARTA TIMUR,5.444444444444445,27
2021-08-14 11:19:00,fajaronline,"Jakarta, Indonesia",,"['kabar', 'gembira', 'dari', 'anies', 'baswedan', 'kasus', 'covid', 'sembilan', 'belas', 'di', 'jakarta', 'melandai', 'htps', 'atau', 'atau', 't', 'coatau', 'obpnhvscjn', 'aniesbaswedan', 'htps', 'atau', 'atau', 't', 'coatau', 'enam', 'rnol', 'qfbfrlima']",1,1,ID3172,JAKARTA TIMUR,5.444444444444445,27
2021-08-14 11:18:08,detikcom,"Jakarta, Indonesia",,"['sejauh', 'ini', 'sudah', 'dilakukan', 'pemblokiran', 'sebanyak', 'seratus', 'tiga', 'puluh', 'tujuh', 'kata', 'kunci', 'keywords', 'dan', 'empat', 'ratus', 'lima', 'puluh', 'tiga', 'produk', 'dan', 'jasa', 'pencetakan', 'kar', 'htps', 'atau', 'atau', 't', 'coatau', 'nbmzyoqiwd']",26,65,ID3172,JAKARTA TIMUR,5.366666666666666,30
2021-08-14 11:17:44,kompascom,Jakarta,,"['gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'mengatakan', 'penurunan', 'kasus', 'covid', 'sembilan', 'belas', 'membuat', 'beban', 'fasilitas', 'kesehatan', 'sudah', 'saja', 'htps', 'atau', 'atau', 't', 'coatau', 'cdchsembilan', 'tqtujuh', 'puluh', 'tujuh', 'z']",2,11,ID3172,JAKARTA TIMUR,5.962962962962963,27
2021-08-14 11:17:43,kompascom,Jakarta,,"['anies', 'menyebut', 'kasus', 'aktif', 'covid', 'sembilan', 'belas', 'di', 'dki', 'jakarta', 'sudah', 'di', 'bawah', 'angka', 'sepuluh', 'nol', 'htps', 'atau', 'atau', 't', 'coatau', 'pfscqulbxp']",1,6,ID3172,JAKARTA TIMUR,4.954545454545454,22
2021-08-14 11:17:41,kompascom,Jakarta,,"['berapa', 'stok', 'vaksin', 'yang', 'ada', 'di', 'indonesia', 'dan', 'bagaimana', 'rincian', 'htps', 'atau', 'atau', 't', 'coatau', 'tiga', 'sjfravqvr']",2,2,ID3172,JAKARTA TIMUR,5.0,17
2021-08-14 11:17:39,kompascom,Jakarta,,"['angota', 'dpr', 'faisol', 'riza', 'memberikan', 'uang', 'sebesar', 'rp', 'seratus', 'nol', 'untuk', 'setiap', 'warga', 'probolingo', 'yang', 'ikut', 'dalam', 'vaksinasi', 'htps', 'atau', 'atau', 't', 'coatau', 'sih', 'sidglvempat', 'kamu']",1,5,ID3172,JAKARTA TIMUR,5.269230769230769,26
2021-08-14 11:17:34,kompascom,Jakarta,,"['data', 'yang', 'sama', 'menunjukan', 'bahwa', 'ada', 'penambahan', 'pasien', 'sembuh', 'akibat', 'covid', 'sembilan', 'belas', 'sebanyak', 'tiga', 'puluh', 'satu', 'delapan', 'ratus', 'delapan', 'puluh', 'orang', 'dalam', 'sehari', 'htps', 'atau', 'atau', 't', 'coatau', 'gpfnyogkg']",0,0,ID3172,JAKARTA TIMUR,5.5,30
2021-08-14 11:17:26,corryy_corryy,"Jakarta,Indonesia",,"['di', 'evian', 'enam', 'mangat', 'kak', 'ngomong-ngomong', 'kak', 'vaksin', 'ketiga', 'itu', 'buat', 'boster', 'iya']",0,0,ID3172,JAKARTA TIMUR,5.076923076923077,13
2021-08-14 11:17:20,komuklolaaah,"DKI Jakarta, Indonesia",,"['di', 'gakdapet', 'di', 'martshac', 'di', 'bertanyarl', 'semua', 'tergantung', 'imun', 'sih', 'kak', 'teman', 'aku', 'vaksin', 'sinovac', 'tetap', 'saja', 'demam', 'bahkan', 'l', 'htps', 'atau', 'atau', 't', 'coatau', 'wnol', 'uwotiga', 'ljcj']",0,0,ID3172,JAKARTA TIMUR,4.75,28
2021-08-14 11:17:06,KemenkesRI,"Jakarta, Indonesia",,"['update', 'situasi', 'terkini', 'perkembangan', 'covidsembilan', 'belas', 'di', 'indonesia', 'empat', 'belas', 'atau', 'delapan', 'lawancovidsembilan', 'belas', 'jagajarak', 'dirumahaja', 'htps', 'atau', 'atau', 't', 'coatau', 'enam', 'rwghardgw']",56,101,ID3172,JAKARTA TIMUR,6.782608695652174,23
2021-08-14 11:17:06,Bisniscom,"Jakarta, Indonesia",,"['update', 'covid', 'sembilan', 'belas', 'empat', 'belas', 'agustus', 'delapan', '5sembilan', 'delapan', 'kasus', 'positif', 'tiga', 'puluh', 'satu', 'delapan', 'delapan', '0', 'sembuh', 'htps', 'atau', 'atau', 't', 'coatau', 'lvtsembilan', 'xtiga', 'ahjn']",0,1,ID3172,JAKARTA TIMUR,5.518518518518518,27
2021-08-14 11:16:52,elcallmeppl,"Jakarta Barat, DKI Jakarta",,"['negatif', 'covid', 'negatif', 'hamil', 'positif', 'boti']",0,0,ID3172,JAKARTA TIMUR,5.833333333333333,6
2021-08-14 11:16:32,d__puspita,Jakarta,,"['di', 'plindungi', 'sama', 'ini', 'kejadian', 'sama', 'tmn', 'kantor', 'tanggal', 'dua', 'dua', 'mei', 'dua', '0', 'dua', '0satu', 'vaksin', 'pertama', 'belum', 'ada', 'sertifikat', 'hari', 'ini', 'empat', 'belas', 'agu', 'htps', 'atau', 'atau', 't', 'coatau', 'amrjxvbdosatu']",0,0,ID3172,JAKARTA TIMUR,4.6875,32
2021-08-14 11:15:49,Galihgumy_,"DKI Jakarta, Indonesia",,"['di', 'bertanyarl', 'astrazeneca', 'itu', 'efek', 'lebih', 'keras', 'daripada', 'sinovac', 'banyak', 'yang', 'tidak', 'kuat', 'alias', 'gagal', 'karena', 'isi', 'dari', 'as', 'htps', 'atau', 'atau', 't', 'coatau', 'satu', 'satu', 'mtiga', 'ratus', 'empat', 'puluh', 'tiga', 'qdsembilan', 'a']",0,0,ID3172,JAKARTA TIMUR,4.878787878787879,33
2021-08-14 11:15:38,PT_Transjakarta,Jakarta,,"['di', 'andinytiga', 'iya', 'benar', 'kak', 'bagi', 'pelangan', 'ingin', 'mengunakan', 'layanan', 'transjakarta', 'cukup', 'menunjukan', 'sertifikat', 'vaksin', 'b', 'htps', 'atau', 'atau', 't', 'coatau', 'aiejtujuh', 'dtydelapan']",0,0,ID3172,JAKARTA TIMUR,6.043478260869565,23
2021-08-14 11:15:02,liputan6dotcom,Jakarta Indonesia,,"['anies', 'dalam', 'sebulan', 'kita', 'semua', 'berhasil', 'turunkan', 'kasus', 'covid', 'di', 'bawah', 'sepuluh', 'ribu', 'htps', 'atau', 'atau', 't', 'coatau', 'rsigtonol', 'htujuh']",2,14,ID3172,JAKARTA TIMUR,5.2,20
2021-08-14 11:14:57,puspom_tni_ad,"DKI Jakarta, Indonesia",,"['kasad', 'dan', 'ketum', 'persit', 'kck', 'bersama', 'wali', 'kota', 'solo', 'mengunjungi', 'lokasi', 'isolasi', 'pasien', 'covid', 'sembilan', 'belas', 'htps', 'atau', 'atau', 't', 'coatau', 'onol', 'lepmnqnol', 'dan']",0,0,ID3172,JAKARTA TIMUR,5.166666666666667,24
2021-08-14 11:14:51,schnabell_,"DKI Jakarta, Indonesia",,"['aku', 'sudah', 'vaksin', 'sudah', 'bisa', 'dine', 'in', 'jadi', 'mau', 'makan', 'di mana', 'malam', 'ini']",0,0,ID3172,JAKARTA TIMUR,4.3076923076923075,13
2021-08-14 11:14:36,nadyanatsumi18,"Jakarta, Indonesia",,"['di', 'bertanyarl', 'tadi', 'siang', 'emak', 'aku', 'habis', 'vaksin', 'astra', 'bareng', 'aku', 'umur', 'tidak', 'jauh', 'beda', 'sama', 'emak', 'kamu', 'nder', 'sumpah', 'apa', 'htps', 'atau', 'atau', 't', 'coatau', 'vromjwipzs']",0,1,ID3172,JAKARTA TIMUR,4.592592592592593,27
2021-08-14 11:14:32,hidaay28,Jakarta,,"['orang', 'indonesia', 'mah', 'dikasitau', 'corona', 'saja', 'tidak', 'ada', 'yang', 'peduli', 'aplg', 'ginian', 'yang', 'ada', 'di', 'benak', 'mereka', 'hanya', 'semua', 'makhluk', 'ya', 'htps', 'atau', 'atau', 't', 'coatau', 'crgfwenam', 'usatu', 'ftiga']",0,0,ID3172,JAKARTA TIMUR,4.862068965517241,29
2021-08-14 11:14:10,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,"['positif', 'covid', 'sembilan', 'belas', 'sabtu', 'empat', 'belas', 'agustus', 'tambah', 'delapan', '5sembilan', 'delapan', 'kasus', 'terbanyak', 'di', 'sepuluh', 'provinsi', 'ini', 'htps', 'atau', 'atau', 't', 'coatau', 'uempat', 'mhpqohe', 'htps', 'atau', 'atau', 't', 'coatau', 'empat', 'belas', '1ywsembilan', 'onok']",0,0,ID3172,JAKARTA TIMUR,5.470588235294118,34
2021-08-14 11:13:52,buburbayiracer,"Jakarta Timur, DKI Jakarta",,"['sejak', 'covid', 'dunia', 'perlaptopan', 'agak', 'suram', 'iya', 'yang', 'harga', 'delapan', 'sembilan', 'jtan', 'jadi', 'sepuluh', 'satu', 'satu', 'jt', 'gila', 'yang', 'gaming', 'sekarang', 'minimal', 'jadi', 'satu', '3jt', 'dong', 'anjing']",0,1,ID3172,JAKARTA TIMUR,5.074074074074074,27
2021-08-14 11:13:34,papayukeroo,"Tangerang, Indonesia",,"['di', 'agvngsp', 'untung', 'sinovac', 'tertawa']",0,0,ID3172,JAKARTA TIMUR,5.8,5
2021-08-14 11:13:24,apasiudahlah,"DKI Jakarta, Indonesia",,"['di', 'nyanseribu', 'sembilan', 'ratus', 'empat', 'puluh', 'lima', 'tadi', 'aku', 'vaksin', 'petugas', 'masih', 'nyisain', 'cairan', 'di', 'botol', 'begitu', 'maka', 'bingung', 'he']",0,0,ID3172,JAKARTA TIMUR,5.15,20
2021-08-14 11:13:23,KATADATAcoid,Jakarta,,"['hasil', 'studi', 'dari', 'yang', 'lancet', 'child', 'dan', 'adolescent', 'menunjukan', 'sebagian', 'besar', 'anak', 'anak', 'pulih', 'dari', 'virus', 'corona', 'dala', 'htps', 'atau', 'atau', 't', 'coatau', 'ieqxenam', 'puluh', 'satu', 'xfem']",0,1,ID3172,JAKARTA TIMUR,5.074074074074074,27
2021-08-14 11:12:03,urqueeninn,"Bekasi, Jawa Barat",,"['vaksin', 'pertama', 'b', 'saja', 'sekali', 'tadi', 'habis', 'vaksin', 'kedua', 'kok', 'jadi', 'celeng', 'pusing', 'lemes', 'demam', 'bgini', 'ampun']",0,0,ID3172,JAKARTA TIMUR,4.882352941176471,17
